barrio,año,trimestre,precio_prom,ambientes,estado,comuna
FLORESTA,2011,4,,2 ambientes,Usado,10
FLORESTA,2012,1,,2 ambientes,Usado,10
FLORESTA,2012,2,1900,2 ambientes,Usado,10
FLORESTA,2012,3,,2 ambientes,Usado,10
FLORESTA,2012,4,,2 ambientes,Usado,10
FLORESTA,2013,1,,2 ambientes,Usado,10
FLORESTA,2013,2,,2 ambientes,Usado,10
FLORESTA,2013,3,,2 ambientes,Usado,10
FLORESTA,2013,4,1944,2 ambientes,Usado,10
FLORESTA,2014,1,1740,2 ambientes,Usado,10
FLORESTA,2014,2,,2 ambientes,Usado,10
FLORESTA,2014,3,,2 ambientes,Usado,10
FLORESTA,2014,4,,2 ambientes,Usado,10
FLORESTA,2015,1,1713,2 ambientes,Usado,10
FLORESTA,2015,2,1693,2 ambientes,Usado,10
FLORESTA,2015,3,1763,2 ambientes,Usado,10
FLORESTA,2015,4,1782,2 ambientes,Usado,10
FLORESTA,2016,1,1876,2 ambientes,Usado,10
FLORESTA,2016,2,1886,2 ambientes,Usado,10
FLORESTA,2016,3,1870,2 ambientes,Usado,10
FLORESTA,2016,4,1901,2 ambientes,Usado,10
FLORESTA,2017,1,1891,2 ambientes,Usado,10
FLORESTA,2017,2,1919,2 ambientes,Usado,10
FLORESTA,2017,3,1999,2 ambientes,Usado,10
FLORESTA,2017,4,2051,2 ambientes,Usado,10
FLORESTA,2018,1,2162,2 ambientes,Usado,10
FLORESTA,2018,2,2193,2 ambientes,Usado,10
FLORESTA,2018,3,2184,2 ambientes,Usado,10
FLORESTA,2018,4,2077,2 ambientes,Usado,10
FLORESTA,2019,1,2072,2 ambientes,Usado,10
FLORESTA,2019,2,2099,2 ambientes,Usado,10
PATERL,2010,1,,2 ambientes,Usado,15
PATERL,2010,2,,2 ambientes,Usado,15
PATERL,2010,3,,2 ambientes,Usado,15
PATERL,2010,4,,2 ambientes,Usado,15
PATERL,2011,1,,2 ambientes,Usado,15
PATERL,2011,2,,2 ambientes,Usado,15
PATERL,2011,3,,2 ambientes,Usado,15
PATERL,2011,4,,2 ambientes,Usado,15
PATERL,2012,1,,2 ambientes,Usado,15
PATERL,2012,2,,2 ambientes,Usado,15
PATERL,2012,3,,2 ambientes,Usado,15
PATERL,2012,4,,2 ambientes,Usado,15
PATERL,2013,1,,2 ambientes,Usado,15
PATERL,2013,2,,2 ambientes,Usado,15
PATERL,2013,3,,2 ambientes,Usado,15
PATERL,2013,4,,2 ambientes,Usado,15
PATERL,2014,1,,2 ambientes,Usado,15
PATERL,2014,2,,2 ambientes,Usado,15
PATERL,2014,3,,2 ambientes,Usado,15
PATERL,2014,4,,2 ambientes,Usado,15
PATERL,2015,1,,2 ambientes,Usado,15
PATERL,2015,2,,2 ambientes,Usado,15
PATERL,2015,3,,2 ambientes,Usado,15
PATERL,2015,4,,2 ambientes,Usado,15
PATERL,2016,1,,2 ambientes,Usado,15
PATERL,2016,2,,2 ambientes,Usado,15
PATERL,2016,3,,2 ambientes,Usado,15
PATERL,2016,4,,2 ambientes,Usado,15
PATERL,2017,1,2070,2 ambientes,Usado,15
PATERL,2017,2,,2 ambientes,Usado,15
PATERL,2017,3,,2 ambientes,Usado,15
PATERL,2017,4,,2 ambientes,Usado,15
PATERL,2018,1,,2 ambientes,Usado,15
PATERL,2018,2,,2 ambientes,Usado,15
PATERL,2018,3,,2 ambientes,Usado,15
PATERL,2018,4,,2 ambientes,Usado,15
PATERL,2019,1,,2 ambientes,Usado,15
PATERL,2019,2,,2 ambientes,Usado,15
LINIERS,2010,1,,2 ambientes,Usado,9
LINIERS,2010,2,,2 ambientes,Usado,9
LINIERS,2010,3,1134,2 ambientes,Usado,9
LINIERS,2010,4,1231,2 ambientes,Usado,9
LINIERS,2011,1,1225,2 ambientes,Usado,9
LINIERS,2011,2,1399,2 ambientes,Usado,9
LINIERS,2011,3,1619,2 ambientes,Usado,9
LINIERS,2011,4,,2 ambientes,Usado,9
LINIERS,2012,1,1492,2 ambientes,Usado,9
LINIERS,2012,2,,2 ambientes,Usado,9
LINIERS,2012,3,,2 ambientes,Usado,9
LINIERS,2012,4,,2 ambientes,Usado,9
LINIERS,2013,1,,2 ambientes,Usado,9
LINIERS,2013,2,,2 ambientes,Usado,9
LINIERS,2013,3,,2 ambientes,Usado,9
LINIERS,2013,4,,2 ambientes,Usado,9
LINIERS,2014,1,,2 ambientes,Usado,9
LINIERS,2014,2,1382,2 ambientes,Usado,9
LINIERS,2014,3,,2 ambientes,Usado,9
LINIERS,2014,4,1440,2 ambientes,Usado,9
LINIERS,2015,1,1684,2 ambientes,Usado,9
LINIERS,2015,2,,2 ambientes,Usado,9
LINIERS,2015,3,1776,2 ambientes,Usado,9
LINIERS,2015,4,1820,2 ambientes,Usado,9
LINIERS,2016,1,1890,2 ambientes,Usado,9
LINIERS,2016,2,1891,2 ambientes,Usado,9
LINIERS,2016,3,1832,2 ambientes,Usado,9
LINIERS,2016,4,1948,2 ambientes,Usado,9
LINIERS,2017,1,1929,2 ambientes,Usado,9
LINIERS,2017,2,1882,2 ambientes,Usado,9
LINIERS,2017,3,2027,2 ambientes,Usado,9
LINIERS,2017,4,2015,2 ambientes,Usado,9
LINIERS,2018,1,2033,2 ambientes,Usado,9
LINIERS,2018,2,2133,2 ambientes,Usado,9
LINIERS,2018,3,2097,2 ambientes,Usado,9
LINIERS,2018,4,2199,2 ambientes,Usado,9
LINIERS,2019,1,,2 ambientes,Usado,9
LINIERS,2019,2,,2 ambientes,Usado,9
MATADEROS,2010,1,,2 ambientes,Usado,9
MATADEROS,2010,2,,2 ambientes,Usado,9
MATADEROS,2010,3,,2 ambientes,Usado,9
MATADEROS,2010,4,1264,2 ambientes,Usado,9
MATADEROS,2011,1,1295,2 ambientes,Usado,9
MATADEROS,2011,2,1318,2 ambientes,Usado,9
MATADEROS,2011,3,1335,2 ambientes,Usado,9
MATADEROS,2011,4,,2 ambientes,Usado,9
MATADEROS,2012,1,,2 ambientes,Usado,9
MATADEROS,2012,2,,2 ambientes,Usado,9
MATADEROS,2012,3,,2 ambientes,Usado,9
MATADEROS,2012,4,,2 ambientes,Usado,9
MATADEROS,2013,1,,2 ambientes,Usado,9
MATADEROS,2013,2,,2 ambientes,Usado,9
MATADEROS,2013,3,1609,2 ambientes,Usado,9
MATADEROS,2013,4,1703,2 ambientes,Usado,9
MATADEROS,2014,1,1778,2 ambientes,Usado,9
MATADEROS,2014,2,,2 ambientes,Usado,9
MATADEROS,2014,3,,2 ambientes,Usado,9
MATADEROS,2014,4,,2 ambientes,Usado,9
MATADEROS,2015,1,1828,2 ambientes,Usado,9
MATADEROS,2015,2,1813,2 ambientes,Usado,9
MATADEROS,2015,3,1874,2 ambientes,Usado,9
MATADEROS,2015,4,1882,2 ambientes,Usado,9
MATADEROS,2016,1,1966,2 ambientes,Usado,9
MATADEROS,2016,2,1954,2 ambientes,Usado,9
MATADEROS,2016,3,1960,2 ambientes,Usado,9
MATADEROS,2016,4,2011,2 ambientes,Usado,9
MATADEROS,2017,1,2014,2 ambientes,Usado,9
MATADEROS,2017,2,1912,2 ambientes,Usado,9
MATADEROS,2017,3,1976,2 ambientes,Usado,9
MATADEROS,2017,4,1988,2 ambientes,Usado,9
MATADEROS,2018,1,,2 ambientes,Usado,9
MATADEROS,2018,2,,2 ambientes,Usado,9
MATADEROS,2018,3,,2 ambientes,Usado,9
MATADEROS,2018,4,,2 ambientes,Usado,9
MATADEROS,2019,1,,2 ambientes,Usado,9
MATADEROS,2019,2,2394,2 ambientes,Usado,9
MONTE CASTRO,2010,1,,2 ambientes,Usado,10
MONTE CASTRO,2010,2,,2 ambientes,Usado,10
MONTE CASTRO,2010,3,1582,2 ambientes,Usado,10
MONTE CASTRO,2010,4,,2 ambientes,Usado,10
MONTE CASTRO,2011,1,1734,2 ambientes,Usado,10
MONTE CASTRO,2011,2,,2 ambientes,Usado,10
MONTE CASTRO,2011,3,,2 ambientes,Usado,10
MONTE CASTRO,2011,4,1838,2 ambientes,Usado,10
MONTE CASTRO,2012,1,,2 ambientes,Usado,10
MONTE CASTRO,2012,2,,2 ambientes,Usado,10
MONTE CASTRO,2012,3,,2 ambientes,Usado,10
MONTE CASTRO,2012,4,,2 ambientes,Usado,10
MONTE CASTRO,2013,1,,2 ambientes,Usado,10
MONTE CASTRO,2013,2,,2 ambientes,Usado,10
MONTE CASTRO,2013,3,1961,2 ambientes,Usado,10
MONTE CASTRO,2013,4,1916,2 ambientes,Usado,10
MONTE CASTRO,2014,1,,2 ambientes,Usado,10
MONTE CASTRO,2014,2,,2 ambientes,Usado,10
MONTE CASTRO,2014,3,,2 ambientes,Usado,10
MONTE CASTRO,2014,4,,2 ambientes,Usado,10
MONTE CASTRO,2015,1,1895,2 ambientes,Usado,10
MONTE CASTRO,2015,2,1950,2 ambientes,Usado,10
MONTE CASTRO,2015,3,1959,2 ambientes,Usado,10
MONTE CASTRO,2015,4,1873,2 ambientes,Usado,10
MONTE CASTRO,2016,1,1914,2 ambientes,Usado,10
MONTE CASTRO,2016,2,1965,2 ambientes,Usado,10
MONTE CASTRO,2016,3,1988,2 ambientes,Usado,10
MONTE CASTRO,2016,4,2002,2 ambientes,Usado,10
MONTE CASTRO,2017,1,2070,2 ambientes,Usado,10
MONTE CASTRO,2017,2,2060,2 ambientes,Usado,10
MONTE CASTRO,2017,3,2245,2 ambientes,Usado,10
MONTE CASTRO,2017,4,2344,2 ambientes,Usado,10
MONTE CASTRO,2018,1,,2 ambientes,Usado,10
MONTE CASTRO,2018,2,,2 ambientes,Usado,10
MONTE CASTRO,2018,3,2607,2 ambientes,Usado,10
MONTE CASTRO,2018,4,,2 ambientes,Usado,10
MONTE CASTRO,2019,1,2420,2 ambientes,Usado,10
MONTE CASTRO,2019,2,,2 ambientes,Usado,10
MONSERRAT,2010,1,1450,2 ambientes,Usado,1
MONSERRAT,2010,2,1473,2 ambientes,Usado,1
MONSERRAT,2010,3,1583,2 ambientes,Usado,1
MONSERRAT,2010,4,1546,2 ambientes,Usado,1
MONSERRAT,2011,1,1600,2 ambientes,Usado,1
MONSERRAT,2011,2,1703,2 ambientes,Usado,1
MONSERRAT,2011,3,1723,2 ambientes,Usado,1
MONSERRAT,2011,4,,2 ambientes,Usado,1
MONSERRAT,2012,1,,2 ambientes,Usado,1
MONSERRAT,2012,2,,2 ambientes,Usado,1
MONSERRAT,2012,3,,2 ambientes,Usado,1
MONSERRAT,2012,4,,2 ambientes,Usado,1
MONSERRAT,2013,1,,2 ambientes,Usado,1
MONSERRAT,2013,2,,2 ambientes,Usado,1
MONSERRAT,2013,3,,2 ambientes,Usado,1
MONSERRAT,2013,4,,2 ambientes,Usado,1
MONSERRAT,2014,1,,2 ambientes,Usado,1
MONSERRAT,2014,2,,2 ambientes,Usado,1
MONSERRAT,2014,3,,2 ambientes,Usado,1
MONSERRAT,2014,4,,2 ambientes,Usado,1
MONSERRAT,2015,1,1910,2 ambientes,Usado,1
MONSERRAT,2015,2,1906,2 ambientes,Usado,1
MONSERRAT,2015,3,1945,2 ambientes,Usado,1
MONSERRAT,2015,4,1918,2 ambientes,Usado,1
MONSERRAT,2016,1,1958,2 ambientes,Usado,1
MONSERRAT,2016,2,1941,2 ambientes,Usado,1
MONSERRAT,2016,3,1911,2 ambientes,Usado,1
MONSERRAT,2016,4,1899,2 ambientes,Usado,1
MONSERRAT,2017,1,1953,2 ambientes,Usado,1
MONSERRAT,2017,2,1952,2 ambientes,Usado,1
MONSERRAT,2017,3,2022,2 ambientes,Usado,1
MONSERRAT,2017,4,2188,2 ambientes,Usado,1
MONSERRAT,2018,1,2322,2 ambientes,Usado,1
MONSERRAT,2018,2,2373,2 ambientes,Usado,1
MONSERRAT,2018,3,2358,2 ambientes,Usado,1
MONSERRAT,2018,4,2312,2 ambientes,Usado,1
MONSERRAT,2019,1,2346,2 ambientes,Usado,1
MONSERRAT,2019,2,2346,2 ambientes,Usado,1
NUEVA POMPEYA,2010,1,,2 ambientes,Usado,4
NUEVA POMPEYA,2010,2,,2 ambientes,Usado,4
NUEVA POMPEYA,2010,3,1351,2 ambientes,Usado,4
NUEVA POMPEYA,2010,4,,2 ambientes,Usado,4
NUEVA POMPEYA,2011,1,,2 ambientes,Usado,4
NUEVA POMPEYA,2011,2,,2 ambientes,Usado,4
NUEVA POMPEYA,2011,3,,2 ambientes,Usado,4
NUEVA POMPEYA,2011,4,,2 ambientes,Usado,4
NUEVA POMPEYA,2012,1,,2 ambientes,Usado,4
NUEVA POMPEYA,2012,2,,2 ambientes,Usado,4
NUEVA POMPEYA,2012,3,,2 ambientes,Usado,4
NUEVA POMPEYA,2012,4,,2 ambientes,Usado,4
NUEVA POMPEYA,2013,1,,2 ambientes,Usado,4
NUEVA POMPEYA,2013,2,,2 ambientes,Usado,4
NUEVA POMPEYA,2013,3,,2 ambientes,Usado,4
NUEVA POMPEYA,2013,4,,2 ambientes,Usado,4
NUEVA POMPEYA,2014,1,,2 ambientes,Usado,4
NUEVA POMPEYA,2014,2,,2 ambientes,Usado,4
NUEVA POMPEYA,2014,3,,2 ambientes,Usado,4
NUEVA POMPEYA,2014,4,,2 ambientes,Usado,4
NUEVA POMPEYA,2015,1,,2 ambientes,Usado,4
NUEVA POMPEYA,2015,2,,2 ambientes,Usado,4
NUEVA POMPEYA,2015,3,,2 ambientes,Usado,4
NUEVA POMPEYA,2015,4,,2 ambientes,Usado,4
NUEVA POMPEYA,2016,1,,2 ambientes,Usado,4
NUEVA POMPEYA,2016,2,,2 ambientes,Usado,4
NUEVA POMPEYA,2016,3,,2 ambientes,Usado,4
NUEVA POMPEYA,2016,4,,2 ambientes,Usado,4
NUEVA POMPEYA,2017,1,,2 ambientes,Usado,4
NUEVA POMPEYA,2017,2,,2 ambientes,Usado,4
NUEVA POMPEYA,2017,3,,2 ambientes,Usado,4
NUEVA POMPEYA,2017,4,,2 ambientes,Usado,4
NUEVA POMPEYA,2018,1,,2 ambientes,Usado,4
NUEVA POMPEYA,2018,2,,2 ambientes,Usado,4
NUEVA POMPEYA,2018,3,,2 ambientes,Usado,4
NUEVA POMPEYA,2018,4,,2 ambientes,Usado,4
NUEVA POMPEYA,2019,1,,2 ambientes,Usado,4
NUEVA POMPEYA,2019,2,,2 ambientes,Usado,4
NUÑEZ,2010,1,1786,2 ambientes,Usado,13
NUÑEZ,2010,2,1985,2 ambientes,Usado,13
NUÑEZ,2010,3,,2 ambientes,Usado,13
NUÑEZ,2010,4,,2 ambientes,Usado,13
NUÑEZ,2011,1,,2 ambientes,Usado,13
NUÑEZ,2011,2,,2 ambientes,Usado,13
NUÑEZ,2011,3,,2 ambientes,Usado,13
NUÑEZ,2011,4,,2 ambientes,Usado,13
NUÑEZ,2012,1,,2 ambientes,Usado,13
NUÑEZ,2012,2,,2 ambientes,Usado,13
NUÑEZ,2012,3,,2 ambientes,Usado,13
NUÑEZ,2012,4,,2 ambientes,Usado,13
NUÑEZ,2013,1,,2 ambientes,Usado,13
NUÑEZ,2013,2,,2 ambientes,Usado,13
NUÑEZ,2013,3,,2 ambientes,Usado,13
NUÑEZ,2013,4,,2 ambientes,Usado,13
NUÑEZ,2014,1,,2 ambientes,Usado,13
NUÑEZ,2014,2,,2 ambientes,Usado,13
NUÑEZ,2014,3,2421,2 ambientes,Usado,13
NUÑEZ,2014,4,,2 ambientes,Usado,13
NUÑEZ,2015,1,2576,2 ambientes,Usado,13
NUÑEZ,2015,2,2602,2 ambientes,Usado,13
NUÑEZ,2015,3,2691,2 ambientes,Usado,13
NUÑEZ,2015,4,2709,2 ambientes,Usado,13
NUÑEZ,2016,1,2760,2 ambientes,Usado,13
NUÑEZ,2016,2,2811,2 ambientes,Usado,13
NUÑEZ,2016,3,2857,2 ambientes,Usado,13
NUÑEZ,2016,4,2984,2 ambientes,Usado,13
NUÑEZ,2017,1,2934,2 ambientes,Usado,13
NUÑEZ,2017,2,2956,2 ambientes,Usado,13
NUÑEZ,2017,3,3276,2 ambientes,Usado,13
NUÑEZ,2017,4,3500,2 ambientes,Usado,13
NUÑEZ,2018,1,3584,2 ambientes,Usado,13
NUÑEZ,2018,2,3650,2 ambientes,Usado,13
NUÑEZ,2018,3,3608,2 ambientes,Usado,13
NUÑEZ,2018,4,3600,2 ambientes,Usado,13
NUÑEZ,2019,1,3575,2 ambientes,Usado,13
NUÑEZ,2019,2,3493,2 ambientes,Usado,13
PALERMO,2010,1,2012,2 ambientes,Usado,14
PALERMO,2010,2,2175,2 ambientes,Usado,14
PALERMO,2010,3,2308,2 ambientes,Usado,14
PALERMO,2010,4,2397,2 ambientes,Usado,14
PALERMO,2011,1,2385,2 ambientes,Usado,14
PALERMO,2011,2,2450,2 ambientes,Usado,14
PALERMO,2011,3,2586,2 ambientes,Usado,14
PALERMO,2011,4,2579,2 ambientes,Usado,14
PALERMO,2012,1,2593,2 ambientes,Usado,14
PALERMO,2012,2,2825,2 ambientes,Usado,14
PALERMO,2012,3,2799,2 ambientes,Usado,14
PALERMO,2012,4,2756,2 ambientes,Usado,14
PALERMO,2013,1,2798,2 ambientes,Usado,14
PALERMO,2013,2,2771,2 ambientes,Usado,14
PALERMO,2013,3,2590,2 ambientes,Usado,14
PALERMO,2013,4,2764,2 ambientes,Usado,14
PALERMO,2014,1,2674,2 ambientes,Usado,14
PALERMO,2014,2,2501,2 ambientes,Usado,14
PALERMO,2014,3,2629,2 ambientes,Usado,14
PALERMO,2014,4,2578,2 ambientes,Usado,14
PALERMO,2015,1,2701,2 ambientes,Usado,14
PALERMO,2015,2,2754,2 ambientes,Usado,14
PALERMO,2015,3,2754,2 ambientes,Usado,14
PALERMO,2015,4,2798,2 ambientes,Usado,14
PALERMO,2016,1,2905,2 ambientes,Usado,14
PALERMO,2016,2,2952,2 ambientes,Usado,14
PALERMO,2016,3,3095,2 ambientes,Usado,14
PALERMO,2016,4,3105,2 ambientes,Usado,14
PALERMO,2017,1,3106,2 ambientes,Usado,14
PALERMO,2017,2,3253,2 ambientes,Usado,14
PALERMO,2017,3,3316,2 ambientes,Usado,14
PALERMO,2017,4,3376,2 ambientes,Usado,14
PALERMO,2018,1,3642,2 ambientes,Usado,14
PALERMO,2018,2,3747,2 ambientes,Usado,14
PALERMO,2018,3,3760,2 ambientes,Usado,14
PALERMO,2018,4,3670,2 ambientes,Usado,14
PALERMO,2019,1,3640,2 ambientes,Usado,14
PALERMO,2019,2,3594,2 ambientes,Usado,14
PARQUE AVELLANEDA,2010,1,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2010,2,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2010,3,1255,2 ambientes,Usado,9
PARQUE AVELLANEDA,2010,4,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2011,1,905,2 ambientes,Usado,9
PARQUE AVELLANEDA,2011,2,1292,2 ambientes,Usado,9
PARQUE AVELLANEDA,2011,3,1397,2 ambientes,Usado,9
PARQUE AVELLANEDA,2011,4,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2012,1,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2012,2,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2012,3,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2012,4,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2013,1,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2013,2,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2013,3,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2013,4,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2014,1,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2014,2,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2014,3,1825,2 ambientes,Usado,9
PARQUE AVELLANEDA,2014,4,1829,2 ambientes,Usado,9
PARQUE AVELLANEDA,2015,1,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2015,2,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2015,3,1819,2 ambientes,Usado,9
PARQUE AVELLANEDA,2015,4,1765,2 ambientes,Usado,9
PARQUE AVELLANEDA,2016,1,1815,2 ambientes,Usado,9
PARQUE AVELLANEDA,2016,2,1814,2 ambientes,Usado,9
PARQUE AVELLANEDA,2016,3,1814,2 ambientes,Usado,9
PARQUE AVELLANEDA,2016,4,1838,2 ambientes,Usado,9
PARQUE AVELLANEDA,2017,1,1870,2 ambientes,Usado,9
PARQUE AVELLANEDA,2017,2,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2017,3,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2017,4,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2018,1,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2018,2,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2018,3,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2018,4,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2019,1,,2 ambientes,Usado,9
PARQUE AVELLANEDA,2019,2,2103,2 ambientes,Usado,9
PARQUE CHACABUCO,2010,1,1430,2 ambientes,Usado,7
PARQUE CHACABUCO,2010,2,1432,2 ambientes,Usado,7
PARQUE CHACABUCO,2010,3,1247,2 ambientes,Usado,7
PARQUE CHACABUCO,2010,4,,2 ambientes,Usado,7
PARQUE CHACABUCO,2011,1,,2 ambientes,Usado,7
PARQUE CHACABUCO,2011,2,,2 ambientes,Usado,7
PARQUE CHACABUCO,2011,3,,2 ambientes,Usado,7
PARQUE CHACABUCO,2011,4,,2 ambientes,Usado,7
PARQUE CHACABUCO,2012,1,,2 ambientes,Usado,7
PARQUE CHACABUCO,2012,2,2127,2 ambientes,Usado,7
PARQUE CHACABUCO,2012,3,,2 ambientes,Usado,7
PARQUE CHACABUCO,2012,4,,2 ambientes,Usado,7
PARQUE CHACABUCO,2013,1,,2 ambientes,Usado,7
PARQUE CHACABUCO,2013,2,,2 ambientes,Usado,7
PARQUE CHACABUCO,2013,3,,2 ambientes,Usado,7
PARQUE CHACABUCO,2013,4,,2 ambientes,Usado,7
PARQUE CHACABUCO,2014,1,,2 ambientes,Usado,7
PARQUE CHACABUCO,2014,2,,2 ambientes,Usado,7
PARQUE CHACABUCO,2014,3,,2 ambientes,Usado,7
PARQUE CHACABUCO,2014,4,,2 ambientes,Usado,7
PARQUE CHACABUCO,2015,1,2082,2 ambientes,Usado,7
PARQUE CHACABUCO,2015,2,2158,2 ambientes,Usado,7
PARQUE CHACABUCO,2015,3,2155,2 ambientes,Usado,7
PARQUE CHACABUCO,2015,4,2125,2 ambientes,Usado,7
PARQUE CHACABUCO,2016,1,2171,2 ambientes,Usado,7
PARQUE CHACABUCO,2016,2,2105,2 ambientes,Usado,7
PARQUE CHACABUCO,2016,3,2224,2 ambientes,Usado,7
PARQUE CHACABUCO,2016,4,2184,2 ambientes,Usado,7
PARQUE CHACABUCO,2017,1,2343,2 ambientes,Usado,7
PARQUE CHACABUCO,2017,2,2434,2 ambientes,Usado,7
PARQUE CHACABUCO,2017,3,2425,2 ambientes,Usado,7
PARQUE CHACABUCO,2017,4,,2 ambientes,Usado,7
PARQUE CHACABUCO,2018,1,2531,2 ambientes,Usado,7
PARQUE CHACABUCO,2018,2,2607,2 ambientes,Usado,7
PARQUE CHACABUCO,2018,3,2580,2 ambientes,Usado,7
PARQUE CHACABUCO,2018,4,2502,2 ambientes,Usado,7
PARQUE CHACABUCO,2019,1,2484,2 ambientes,Usado,7
PARQUE CHACABUCO,2019,2,2480,2 ambientes,Usado,7
PARQUE CHAS,2010,1,,2 ambientes,Usado,15
PARQUE CHAS,2010,2,,2 ambientes,Usado,15
PARQUE CHAS,2010,3,,2 ambientes,Usado,15
PARQUE CHAS,2010,4,,2 ambientes,Usado,15
PARQUE CHAS,2011,1,,2 ambientes,Usado,15
PARQUE CHAS,2011,2,,2 ambientes,Usado,15
PARQUE CHAS,2011,3,,2 ambientes,Usado,15
PARQUE CHAS,2011,4,,2 ambientes,Usado,15
PARQUE CHAS,2012,1,,2 ambientes,Usado,15
PARQUE CHAS,2012,2,,2 ambientes,Usado,15
PARQUE CHAS,2012,3,,2 ambientes,Usado,15
PARQUE CHAS,2012,4,,2 ambientes,Usado,15
PARQUE CHAS,2013,1,,2 ambientes,Usado,15
PARQUE CHAS,2013,2,,2 ambientes,Usado,15
PARQUE CHAS,2013,3,,2 ambientes,Usado,15
PARQUE CHAS,2013,4,,2 ambientes,Usado,15
PARQUE CHAS,2014,1,,2 ambientes,Usado,15
PARQUE CHAS,2014,2,,2 ambientes,Usado,15
PARQUE CHAS,2014,3,,2 ambientes,Usado,15
PARQUE CHAS,2014,4,,2 ambientes,Usado,15
PARQUE CHAS,2015,1,,2 ambientes,Usado,15
PARQUE CHAS,2015,2,,2 ambientes,Usado,15
PARQUE CHAS,2015,3,,2 ambientes,Usado,15
PARQUE CHAS,2015,4,2162,2 ambientes,Usado,15
PARQUE CHAS,2016,1,2378,2 ambientes,Usado,15
PARQUE CHAS,2016,2,2321,2 ambientes,Usado,15
PARQUE CHAS,2016,3,2303,2 ambientes,Usado,15
PARQUE CHAS,2016,4,,2 ambientes,Usado,15
PARQUE CHAS,2017,1,,2 ambientes,Usado,15
PARQUE CHAS,2017,2,,2 ambientes,Usado,15
PARQUE CHAS,2017,3,2359,2 ambientes,Usado,15
PARQUE CHAS,2017,4,,2 ambientes,Usado,15
PARQUE CHAS,2018,1,,2 ambientes,Usado,15
PARQUE CHAS,2018,2,,2 ambientes,Usado,15
PARQUE CHAS,2018,3,,2 ambientes,Usado,15
PARQUE CHAS,2018,4,,2 ambientes,Usado,15
PARQUE CHAS,2019,1,,2 ambientes,Usado,15
PARQUE CHAS,2019,2,,2 ambientes,Usado,15
PARQUE PATRICIOS,2010,1,,2 ambientes,Usado,4
PARQUE PATRICIOS,2010,2,,2 ambientes,Usado,4
PARQUE PATRICIOS,2010,3,1297,2 ambientes,Usado,4
PARQUE PATRICIOS,2010,4,1373,2 ambientes,Usado,4
PARQUE PATRICIOS,2011,1,1575,2 ambientes,Usado,4
PARQUE PATRICIOS,2011,2,1539,2 ambientes,Usado,4
PARQUE PATRICIOS,2011,3,1542,2 ambientes,Usado,4
PARQUE PATRICIOS,2011,4,,2 ambientes,Usado,4
PARQUE PATRICIOS,2012,1,,2 ambientes,Usado,4
PARQUE PATRICIOS,2012,2,,2 ambientes,Usado,4
PARQUE PATRICIOS,2012,3,,2 ambientes,Usado,4
PARQUE PATRICIOS,2012,4,,2 ambientes,Usado,4
PARQUE PATRICIOS,2013,1,,2 ambientes,Usado,4
PARQUE PATRICIOS,2013,2,,2 ambientes,Usado,4
PARQUE PATRICIOS,2013,3,,2 ambientes,Usado,4
PARQUE PATRICIOS,2013,4,,2 ambientes,Usado,4
PARQUE PATRICIOS,2014,1,,2 ambientes,Usado,4
PARQUE PATRICIOS,2014,2,,2 ambientes,Usado,4
PARQUE PATRICIOS,2014,3,,2 ambientes,Usado,4
PARQUE PATRICIOS,2014,4,,2 ambientes,Usado,4
PARQUE PATRICIOS,2015,1,1769,2 ambientes,Usado,4
PARQUE PATRICIOS,2015,2,1771,2 ambientes,Usado,4
PARQUE PATRICIOS,2015,3,1793,2 ambientes,Usado,4
PARQUE PATRICIOS,2015,4,1768,2 ambientes,Usado,4
PARQUE PATRICIOS,2016,1,1969,2 ambientes,Usado,4
PARQUE PATRICIOS,2016,2,1886,2 ambientes,Usado,4
PARQUE PATRICIOS,2016,3,2045,2 ambientes,Usado,4
PARQUE PATRICIOS,2016,4,1970,2 ambientes,Usado,4
PARQUE PATRICIOS,2017,1,1872,2 ambientes,Usado,4
PARQUE PATRICIOS,2017,2,1929,2 ambientes,Usado,4
PARQUE PATRICIOS,2017,3,2006,2 ambientes,Usado,4
