barrio,anio,mes,precio_prom,ambientes,comuna
CABALLITO,2015,Ene,5923,3 ambientes,6
CABALLITO,2015,Feb,5977,3 ambientes,6
CABALLITO,2015,Mar,6274,3 ambientes,6
CABALLITO,2015,Abr,6699,3 ambientes,6
CABALLITO,2015,May,7000,3 ambientes,6
CABALLITO,2015,Jun,6640,3 ambientes,6
CABALLITO,2015,Jul,6532,3 ambientes,6
CABALLITO,2015,Ago,7000,3 ambientes,6
CABALLITO,2015,Sep,7318,3 ambientes,6
CABALLITO,2015,Oct,NA,3 ambientes,6
CABALLITO,2015,Nov,NA,3 ambientes,6
CABALLITO,2015,Dic,NA,3 ambientes,6
CABALLITO,2016,Ene,8395,3 ambientes,6
CABALLITO,2016,Feb,7977,3 ambientes,6
CABALLITO,2016,Mar,7899,3 ambientes,6
CABALLITO,2016,Abr,8222,3 ambientes,6
CABALLITO,2016,May,8846,3 ambientes,6
CABALLITO,2016,Jun,9381,3 ambientes,6
CABALLITO,2016,Jul,9024,3 ambientes,6
CABALLITO,2016,Ago,9846,3 ambientes,6
CABALLITO,2016,Sep,9571,3 ambientes,6
CABALLITO,2016,Oct,9569,3 ambientes,6
CABALLITO,2016,Nov,10078,3 ambientes,6
CABALLITO,2016,Dic,11147,3 ambientes,6
CABALLITO,2017,Ene,11119,3 ambientes,6
CABALLITO,2017,Feb,11074,3 ambientes,6
CABALLITO,2017,Mar,11157,3 ambientes,6
CABALLITO,2017,Abr,11385,3 ambientes,6
CABALLITO,2017,May,11655,3 ambientes,6
CABALLITO,2017,Jun,12134,3 ambientes,6
CABALLITO,2017,Jul,11945,3 ambientes,6
CABALLITO,2017,Ago,13166,3 ambientes,6
CABALLITO,2017,Sep,12787,3 ambientes,6
CABALLITO,2017,Oct,12522,3 ambientes,6
CABALLITO,2017,Nov,13409,3 ambientes,6
CABALLITO,2017,Dic,14446,3 ambientes,6
CABALLITO,2018,Ene,15787,3 ambientes,6
CABALLITO,2018,Feb,15874,3 ambientes,6
CABALLITO,2018,Mar,16036,3 ambientes,6
CABALLITO,2018,Abr,16476,3 ambientes,6
CABALLITO,2018,May,16039,3 ambientes,6
CABALLITO,2018,Jun,16052,3 ambientes,6
CABALLITO,2018,Jul,16962,3 ambientes,6
CABALLITO,2018,Ago,16978,3 ambientes,6
CABALLITO,2018,Sep,17740,3 ambientes,6
CABALLITO,2018,Oct,18024,3 ambientes,6
CABALLITO,2018,Nov,17711,3 ambientes,6
CABALLITO,2018,Dic,18658,3 ambientes,6
CABALLITO,2019,Ene,20913,3 ambientes,6
CABALLITO,2019,Feb,19172,3 ambientes,6
CABALLITO,2019,Mar,18434,3 ambientes,6
CABALLITO,2019,Abr,19154,3 ambientes,6
CABALLITO,2019,May,21116,3 ambientes,6
CABALLITO,2019,Jun,21677,3 ambientes,6
CABALLITO,2019,Jul,22266,3 ambientes,6
CABALLITO,2019,Ago,22576,3 ambientes,6
CHACARITA,2013,Jul,NA,3 ambientes,15
CHACARITA,2013,Ago,NA,3 ambientes,15
CHACARITA,2013,Sep,NA,3 ambientes,15
CHACARITA,2013,Oct,4762,3 ambientes,15
CHACARITA,2013,Nov,5499,3 ambientes,15
CHACARITA,2013,Dic,NA,3 ambientes,15
CHACARITA,2014,Ene,NA,3 ambientes,15
CHACARITA,2014,Feb,NA,3 ambientes,15
CHACARITA,2014,Mar,NA,3 ambientes,15
CHACARITA,2014,Abr,NA,3 ambientes,15
CHACARITA,2014,May,NA,3 ambientes,15
CHACARITA,2014,Jun,NA,3 ambientes,15
CHACARITA,2014,Jul,NA,3 ambientes,15
CHACARITA,2014,Ago,NA,3 ambientes,15
CHACARITA,2014,Sep,NA,3 ambientes,15
CHACARITA,2014,Oct,NA,3 ambientes,15
CHACARITA,2014,Nov,NA,3 ambientes,15
CHACARITA,2014,Dic,NA,3 ambientes,15
CHACARITA,2015,Ene,NA,3 ambientes,15
CHACARITA,2015,Feb,NA,3 ambientes,15
CHACARITA,2015,Mar,NA,3 ambientes,15
CHACARITA,2015,Abr,NA,3 ambientes,15
CHACARITA,2015,May,NA,3 ambientes,15
CHACARITA,2015,Jun,NA,3 ambientes,15
CHACARITA,2015,Jul,NA,3 ambientes,15
CHACARITA,2015,Ago,NA,3 ambientes,15
CHACARITA,2015,Sep,NA,3 ambientes,15
CHACARITA,2015,Oct,NA,3 ambientes,15
CHACARITA,2015,Nov,NA,3 ambientes,15
CHACARITA,2015,Dic,NA,3 ambientes,15
CHACARITA,2016,Ene,NA,3 ambientes,15
CHACARITA,2016,Feb,NA,3 ambientes,15
CHACARITA,2016,Mar,NA,3 ambientes,15
CHACARITA,2016,Abr,NA,3 ambientes,15
CHACARITA,2016,May,NA,3 ambientes,15
CHACARITA,2016,Jun,NA,3 ambientes,15
CHACARITA,2016,Jul,NA,3 ambientes,15
CHACARITA,2016,Ago,NA,3 ambientes,15
CHACARITA,2016,Sep,NA,3 ambientes,15
CHACARITA,2016,Oct,NA,3 ambientes,15
CHACARITA,2016,Nov,NA,3 ambientes,15
CHACARITA,2016,Dic,14159,3 ambientes,15
CHACARITA,2017,Ene,NA,3 ambientes,15
CHACARITA,2017,Feb,NA,3 ambientes,15
CHACARITA,2017,Mar,NA,3 ambientes,15
CHACARITA,2017,Abr,NA,3 ambientes,15
CHACARITA,2017,May,NA,3 ambientes,15
CHACARITA,2017,Jun,NA,3 ambientes,15
CHACARITA,2017,Jul,NA,3 ambientes,15
CHACARITA,2017,Ago,NA,3 ambientes,15
CHACARITA,2017,Sep,NA,3 ambientes,15
CHACARITA,2017,Oct,NA,3 ambientes,15
CHACARITA,2017,Nov,NA,3 ambientes,15
CHACARITA,2017,Dic,NA,3 ambientes,15
CHACARITA,2018,Ene,NA,3 ambientes,15
CHACARITA,2018,Feb,NA,3 ambientes,15
CHACARITA,2018,Mar,NA,3 ambientes,15
CHACARITA,2018,Abr,NA,3 ambientes,15
CHACARITA,2018,May,NA,3 ambientes,15
CHACARITA,2018,Jun,NA,3 ambientes,15
CHACARITA,2018,Jul,NA,3 ambientes,15
CHACARITA,2018,Ago,NA,3 ambientes,15
CHACARITA,2018,Sep,NA,3 ambientes,15
CHACARITA,2018,Oct,NA,3 ambientes,15
CHACARITA,2018,Nov,NA,3 ambientes,15
CHACARITA,2018,Dic,NA,3 ambientes,15
CHACARITA,2019,Ene,NA,3 ambientes,15
CHACARITA,2019,Feb,NA,3 ambientes,15
CHACARITA,2019,Mar,NA,3 ambientes,15
CHACARITA,2019,Abr,NA,3 ambientes,15
CHACARITA,2019,May,NA,3 ambientes,15
CHACARITA,2019,Jun,NA,3 ambientes,15
CHACARITA,2019,Jul,NA,3 ambientes,15
CHACARITA,2019,Ago,NA,3 ambientes,15
COGHLAN,2013,Jul,NA,3 ambientes,12
COGHLAN,2013,Ago,NA,3 ambientes,12
COGHLAN,2013,Sep,NA,3 ambientes,12
COGHLAN,2013,Oct,NA,3 ambientes,12
COGHLAN,2013,Nov,NA,3 ambientes,12
COGHLAN,2013,Dic,NA,3 ambientes,12
COGHLAN,2014,Ene,NA,3 ambientes,12
COGHLAN,2014,Feb,NA,3 ambientes,12
COGHLAN,2014,Mar,NA,3 ambientes,12
COGHLAN,2014,Abr,NA,3 ambientes,12
COGHLAN,2014,May,NA,3 ambientes,12
COGHLAN,2014,Jun,NA,3 ambientes,12
COGHLAN,2014,Jul,NA,3 ambientes,12
COGHLAN,2014,Ago,NA,3 ambientes,12
COGHLAN,2014,Sep,NA,3 ambientes,12
COGHLAN,2014,Oct,NA,3 ambientes,12
COGHLAN,2014,Nov,NA,3 ambientes,12
COGHLAN,2014,Dic,NA,3 ambientes,12
COGHLAN,2015,Ene,NA,3 ambientes,12
COGHLAN,2015,Feb,NA,3 ambientes,12
COGHLAN,2015,Mar,NA,3 ambientes,12
COGHLAN,2015,Abr,NA,3 ambientes,12
COGHLAN,2015,May,NA,3 ambientes,12
COGHLAN,2015,Jun,NA,3 ambientes,12
COGHLAN,2015,Jul,NA,3 ambientes,12
COGHLAN,2015,Ago,NA,3 ambientes,12
COGHLAN,2015,Sep,NA,3 ambientes,12
COGHLAN,2015,Oct,NA,3 ambientes,12
COGHLAN,2015,Nov,NA,3 ambientes,12
COGHLAN,2015,Dic,NA,3 ambientes,12
COGHLAN,2016,Ene,NA,3 ambientes,12
COGHLAN,2016,Feb,NA,3 ambientes,12
COGHLAN,2016,Mar,NA,3 ambientes,12
COGHLAN,2016,Abr,NA,3 ambientes,12
COGHLAN,2016,May,NA,3 ambientes,12
COGHLAN,2016,Jun,NA,3 ambientes,12
COGHLAN,2016,Jul,NA,3 ambientes,12
COGHLAN,2016,Ago,NA,3 ambientes,12
COGHLAN,2016,Sep,NA,3 ambientes,12
COGHLAN,2016,Oct,NA,3 ambientes,12
COGHLAN,2016,Nov,NA,3 ambientes,12
COGHLAN,2016,Dic,NA,3 ambientes,12
COGHLAN,2017,Ene,NA,3 ambientes,12
COGHLAN,2017,Feb,NA,3 ambientes,12
COGHLAN,2017,Mar,NA,3 ambientes,12
COGHLAN,2017,Abr,NA,3 ambientes,12
COGHLAN,2017,May,NA,3 ambientes,12
COGHLAN,2017,Jun,NA,3 ambientes,12
COGHLAN,2017,Jul,NA,3 ambientes,12
COGHLAN,2017,Ago,NA,3 ambientes,12
COGHLAN,2017,Sep,NA,3 ambientes,12
COGHLAN,2017,Oct,NA,3 ambientes,12
COGHLAN,2017,Nov,NA,3 ambientes,12
COGHLAN,2017,Dic,NA,3 ambientes,12
COGHLAN,2018,Ene,NA,3 ambientes,12
COGHLAN,2018,Feb,NA,3 ambientes,12
COGHLAN,2018,Mar,NA,3 ambientes,12
COGHLAN,2018,Abr,NA,3 ambientes,12
COGHLAN,2018,May,NA,3 ambientes,12
COGHLAN,2018,Jun,NA,3 ambientes,12
COGHLAN,2018,Jul,NA,3 ambientes,12
COGHLAN,2018,Ago,NA,3 ambientes,12
COGHLAN,2018,Sep,NA,3 ambientes,12
COGHLAN,2018,Oct,NA,3 ambientes,12
COGHLAN,2018,Nov,NA,3 ambientes,12
COGHLAN,2018,Dic,NA,3 ambientes,12
COGHLAN,2019,Ene,NA,3 ambientes,12
COGHLAN,2019,Feb,NA,3 ambientes,12
COGHLAN,2019,Mar,NA,3 ambientes,12
COGHLAN,2019,Abr,NA,3 ambientes,12
COGHLAN,2019,May,NA,3 ambientes,12
COGHLAN,2019,Jun,NA,3 ambientes,12
COGHLAN,2019,Jul,NA,3 ambientes,12
COGHLAN,2019,Ago,NA,3 ambientes,12
COLEGIALES,2013,Jul,NA,3 ambientes,13
COLEGIALES,2013,Ago,NA,3 ambientes,13
COLEGIALES,2013,Sep,4536,3 ambientes,13
COLEGIALES,2013,Oct,4569,3 ambientes,13
COLEGIALES,2013,Nov,NA,3 ambientes,13
COLEGIALES,2013,Dic,NA,3 ambientes,13
COLEGIALES,2014,Ene,NA,3 ambientes,13
COLEGIALES,2014,Feb,NA,3 ambientes,13
COLEGIALES,2014,Mar,NA,3 ambientes,13
COLEGIALES,2014,Abr,NA,3 ambientes,13
COLEGIALES,2014,May,NA,3 ambientes,13
COLEGIALES,2014,Jun,NA,3 ambientes,13
COLEGIALES,2014,Jul,NA,3 ambientes,13
COLEGIALES,2014,Ago,NA,3 ambientes,13
COLEGIALES,2014,Sep,NA,3 ambientes,13
COLEGIALES,2014,Oct,NA,3 ambientes,13
COLEGIALES,2014,Nov,NA,3 ambientes,13
COLEGIALES,2014,Dic,NA,3 ambientes,13
COLEGIALES,2015,Ene,NA,3 ambientes,13
COLEGIALES,2015,Feb,NA,3 ambientes,13
COLEGIALES,2015,Mar,NA,3 ambientes,13
COLEGIALES,2015,Abr,NA,3 ambientes,13
COLEGIALES,2015,May,NA,3 ambientes,13
COLEGIALES,2015,Jun,NA,3 ambientes,13
COLEGIALES,2015,Jul,NA,3 ambientes,13
COLEGIALES,2015,Ago,NA,3 ambientes,13
COLEGIALES,2015,Sep,NA,3 ambientes,13
COLEGIALES,2015,Oct,NA,3 ambientes,13
COLEGIALES,2015,Nov,NA,3 ambientes,13
COLEGIALES,2015,Dic,NA,3 ambientes,13
COLEGIALES,2016,Ene,NA,3 ambientes,13
COLEGIALES,2016,Feb,NA,3 ambientes,13
COLEGIALES,2016,Mar,NA,3 ambientes,13
COLEGIALES,2016,Abr,NA,3 ambientes,13
COLEGIALES,2016,May,NA,3 ambientes,13
COLEGIALES,2016,Jun,NA,3 ambientes,13
COLEGIALES,2016,Jul,NA,3 ambientes,13
COLEGIALES,2016,Ago,NA,3 ambientes,13
COLEGIALES,2016,Sep,NA,3 ambientes,13
COLEGIALES,2016,Oct,NA,3 ambientes,13
COLEGIALES,2016,Nov,NA,3 ambientes,13
COLEGIALES,2016,Dic,NA,3 ambientes,13
COLEGIALES,2017,Ene,NA,3 ambientes,13
COLEGIALES,2017,Feb,NA,3 ambientes,13
COLEGIALES,2017,Mar,NA,3 ambientes,13
COLEGIALES,2017,Abr,NA,3 ambientes,13
COLEGIALES,2017,May,NA,3 ambientes,13
COLEGIALES,2017,Jun,NA,3 ambientes,13
COLEGIALES,2017,Jul,NA,3 ambientes,13
COLEGIALES,2017,Ago,NA,3 ambientes,13
COLEGIALES,2017,Sep,NA,3 ambientes,13
COLEGIALES,2017,Oct,14430,3 ambientes,13
COLEGIALES,2017,Nov,NA,3 ambientes,13
COLEGIALES,2017,Dic,NA,3 ambientes,13
COLEGIALES,2018,Ene,NA,3 ambientes,13
COLEGIALES,2018,Feb,NA,3 ambientes,13
COLEGIALES,2018,Mar,NA,3 ambientes,13
COLEGIALES,2018,Abr,NA,3 ambientes,13
COLEGIALES,2018,May,NA,3 ambientes,13
COLEGIALES,2018,Jun,NA,3 ambientes,13
COLEGIALES,2018,Jul,17908,3 ambientes,13
COLEGIALES,2018,Ago,18504,3 ambientes,13
COLEGIALES,2018,Sep,NA,3 ambientes,13
COLEGIALES,2018,Oct,NA,3 ambientes,13
COLEGIALES,2018,Nov,NA,3 ambientes,13
COLEGIALES,2018,Dic,NA,3 ambientes,13
COLEGIALES,2019,Ene,NA,3 ambientes,13
COLEGIALES,2019,Feb,NA,3 ambientes,13
COLEGIALES,2019,Mar,NA,3 ambientes,13
COLEGIALES,2019,Abr,NA,3 ambientes,13
COLEGIALES,2019,May,NA,3 ambientes,13
COLEGIALES,2019,Jun,NA,3 ambientes,13
COLEGIALES,2019,Jul,NA,3 ambientes,13
COLEGIALES,2019,Ago,NA,3 ambientes,13
CONSTITUCION,2013,Jul,NA,3 ambientes,1
CONSTITUCION,2013,Ago,NA,3 ambientes,1
CONSTITUCION,2013,Sep,NA,3 ambientes,1
CONSTITUCION,2013,Oct,NA,3 ambientes,1
CONSTITUCION,2013,Nov,NA,3 ambientes,1
CONSTITUCION,2013,Dic,NA,3 ambientes,1
CONSTITUCION,2014,Ene,NA,3 ambientes,1
CONSTITUCION,2014,Feb,NA,3 ambientes,1
CONSTITUCION,2014,Mar,NA,3 ambientes,1
CONSTITUCION,2014,Abr,NA,3 ambientes,1
CONSTITUCION,2014,May,NA,3 ambientes,1
CONSTITUCION,2014,Jun,NA,3 ambientes,1
CONSTITUCION,2014,Jul,NA,3 ambientes,1
CONSTITUCION,2014,Ago,NA,3 ambientes,1
CONSTITUCION,2014,Sep,NA,3 ambientes,1
CONSTITUCION,2014,Oct,NA,3 ambientes,1
CONSTITUCION,2014,Nov,NA,3 ambientes,1
CONSTITUCION,2014,Dic,NA,3 ambientes,1
CONSTITUCION,2015,Ene,NA,3 ambientes,1
CONSTITUCION,2015,Feb,NA,3 ambientes,1
CONSTITUCION,2015,Mar,NA,3 ambientes,1
CONSTITUCION,2015,Abr,NA,3 ambientes,1
CONSTITUCION,2015,May,NA,3 ambientes,1
CONSTITUCION,2015,Jun,NA,3 ambientes,1
CONSTITUCION,2015,Jul,NA,3 ambientes,1
CONSTITUCION,2015,Ago,NA,3 ambientes,1
CONSTITUCION,2015,Sep,NA,3 ambientes,1
CONSTITUCION,2015,Oct,NA,3 ambientes,1
CONSTITUCION,2015,Nov,NA,3 ambientes,1
CONSTITUCION,2015,Dic,NA,3 ambientes,1
CONSTITUCION,2016,Ene,NA,3 ambientes,1
CONSTITUCION,2016,Feb,NA,3 ambientes,1
CONSTITUCION,2016,Mar,NA,3 ambientes,1
CONSTITUCION,2016,Abr,NA,3 ambientes,1
CONSTITUCION,2016,May,NA,3 ambientes,1
CONSTITUCION,2016,Jun,NA,3 ambientes,1
CONSTITUCION,2016,Jul,NA,3 ambientes,1
CONSTITUCION,2016,Ago,NA,3 ambientes,1
CONSTITUCION,2016,Sep,NA,3 ambientes,1
CONSTITUCION,2016,Oct,NA,3 ambientes,1
CONSTITUCION,2016,Nov,NA,3 ambientes,1
CONSTITUCION,2016,Dic,NA,3 ambientes,1
CONSTITUCION,2017,Ene,NA,3 ambientes,1
CONSTITUCION,2017,Feb,NA,3 ambientes,1
CONSTITUCION,2017,Mar,NA,3 ambientes,1
CONSTITUCION,2017,Abr,NA,3 ambientes,1
CONSTITUCION,2017,May,NA,3 ambientes,1
CONSTITUCION,2017,Jun,NA,3 ambientes,1
CONSTITUCION,2017,Jul,NA,3 ambientes,1
CONSTITUCION,2017,Ago,NA,3 ambientes,1
CONSTITUCION,2017,Sep,NA,3 ambientes,1
CONSTITUCION,2017,Oct,NA,3 ambientes,1
CONSTITUCION,2017,Nov,NA,3 ambientes,1
CONSTITUCION,2017,Dic,NA,3 ambientes,1
CONSTITUCION,2018,Ene,NA,3 ambientes,1
CONSTITUCION,2018,Feb,NA,3 ambientes,1
CONSTITUCION,2018,Mar,NA,3 ambientes,1
CONSTITUCION,2018,Abr,NA,3 ambientes,1
CONSTITUCION,2018,May,NA,3 ambientes,1
CONSTITUCION,2018,Jun,NA,3 ambientes,1
CONSTITUCION,2018,Jul,NA,3 ambientes,1
CONSTITUCION,2018,Ago,NA,3 ambientes,1
CONSTITUCION,2018,Sep,NA,3 ambientes,1
CONSTITUCION,2018,Oct,NA,3 ambientes,1
CONSTITUCION,2018,Nov,NA,3 ambientes,1
CONSTITUCION,2018,Dic,NA,3 ambientes,1
CONSTITUCION,2019,Ene,NA,3 ambientes,1
CONSTITUCION,2019,Feb,NA,3 ambientes,1
CONSTITUCION,2019,Mar,NA,3 ambientes,1
CONSTITUCION,2019,Abr,NA,3 ambientes,1
CONSTITUCION,2019,May,NA,3 ambientes,1
CONSTITUCION,2019,Jun,NA,3 ambientes,1
CONSTITUCION,2019,Jul,NA,3 ambientes,1
CONSTITUCION,2019,Ago,NA,3 ambientes,1
FLORES,2013,Jul,3715,3 ambientes,7
FLORES,2013,Ago,3472,3 ambientes,7
FLORES,2013,Sep,3726,3 ambientes,7
FLORES,2013,Oct,3851,3 ambientes,7
FLORES,2013,Nov,3968,3 ambientes,7
FLORES,2013,Dic,3992,3 ambientes,7
FLORES,2014,Ene,NA,3 ambientes,7
FLORES,2014,Feb,NA,3 ambientes,7
FLORES,2014,Mar,NA,3 ambientes,7
FLORES,2014,Abr,NA,3 ambientes,7
FLORES,2014,May,4230,3 ambientes,7
FLORES,2014,Jun,4314,3 ambientes,7
FLORES,2014,Jul,4641,3 ambientes,7
FLORES,2014,Ago,NA,3 ambientes,7
FLORES,2014,Sep,4921,3 ambientes,7
FLORES,2014,Oct,NA,3 ambientes,7
FLORES,2014,Nov,4577,3 ambientes,7
FLORES,2014,Dic,NA,3 ambientes,7
FLORES,2015,Ene,5078,3 ambientes,7
FLORES,2015,Feb,5254,3 ambientes,7
FLORES,2015,Mar,NA,3 ambientes,7
FLORES,2015,Abr,5648,3 ambientes,7
FLORES,2015,May,5077,3 ambientes,7
FLORES,2015,Jun,5613,3 ambientes,7
FLORES,2015,Jul,5997,3 ambientes,7
FLORES,2015,Ago,5755,3 ambientes,7
FLORES,2015,Sep,6611,3 ambientes,7
FLORES,2015,Oct,NA,3 ambientes,7
FLORES,2015,Nov,NA,3 ambientes,7
FLORES,2015,Dic,NA,3 ambientes,7
FLORES,2016,Ene,NA,3 ambientes,7
FLORES,2016,Feb,NA,3 ambientes,7
FLORES,2016,Mar,7268,3 ambientes,7
FLORES,2016,Abr,7281,3 ambientes,7
FLORES,2016,May,7529,3 ambientes,7
FLORES,2016,Jun,NA,3 ambientes,7
FLORES,2016,Jul,7782,3 ambientes,7
FLORES,2016,Ago,8212,3 ambientes,7
FLORES,2016,Sep,8723,3 ambientes,7
FLORES,2016,Oct,7803,3 ambientes,7
FLORES,2016,Nov,8378,3 ambientes,7
FLORES,2016,Dic,9016,3 ambientes,7
FLORES,2017,Ene,9168,3 ambientes,7
FLORES,2017,Feb,10112,3 ambientes,7
FLORES,2017,Mar,9433,3 ambientes,7
FLORES,2017,Abr,9800,3 ambientes,7
FLORES,2017,May,9718,3 ambientes,7
FLORES,2017,Jun,9765,3 ambientes,7
FLORES,2017,Jul,NA,3 ambientes,7
FLORES,2017,Ago,11061,3 ambientes,7
FLORES,2017,Sep,11489,3 ambientes,7
FLORES,2017,Oct,12169,3 ambientes,7
FLORES,2017,Nov,NA,3 ambientes,7
FLORES,2017,Dic,12238,3 ambientes,7
FLORES,2018,Ene,12360,3 ambientes,7
FLORES,2018,Feb,13363,3 ambientes,7
FLORES,2018,Mar,NA,3 ambientes,7
FLORES,2018,Abr,14945,3 ambientes,7
FLORES,2018,May,13989,3 ambientes,7
FLORES,2018,Jun,14460,3 ambientes,7
FLORES,2018,Jul,15163,3 ambientes,7
FLORES,2018,Ago,15647,3 ambientes,7
FLORES,2018,Sep,NA,3 ambientes,7
FLORES,2018,Oct,16060,3 ambientes,7
FLORES,2018,Nov,16845,3 ambientes,7
FLORES,2018,Dic,NA,3 ambientes,7
FLORES,2019,Ene,NA,3 ambientes,7
FLORES,2019,Feb,17476,3 ambientes,7
FLORES,2019,Mar,NA,3 ambientes,7
FLORES,2019,Abr,19015,3 ambientes,7
FLORES,2019,May,18158,3 ambientes,7
FLORES,2019,Jun,NA,3 ambientes,7
FLORES,2019,Jul,NA,3 ambientes,7
FLORES,2019,Ago,20049,3 ambientes,7
FLORESTA,2013,Jul,3311,3 ambientes,10
FLORESTA,2013,Ago,NA,3 ambientes,10
FLORESTA,2013,Sep,NA,3 ambientes,10
FLORESTA,2013,Oct,3517,3 ambientes,10
FLORESTA,2013,Nov,NA,3 ambientes,10
FLORESTA,2013,Dic,NA,3 ambientes,10
FLORESTA,2014,Ene,NA,3 ambientes,10
FLORESTA,2014,Feb,NA,3 ambientes,10
FLORESTA,2014,Mar,NA,3 ambientes,10
FLORESTA,2014,Abr,NA,3 ambientes,10
FLORESTA,2014,May,NA,3 ambientes,10
FLORESTA,2014,Jun,NA,3 ambientes,10
FLORESTA,2014,Jul,NA,3 ambientes,10
FLORESTA,2014,Ago,NA,3 ambientes,10
FLORESTA,2014,Sep,NA,3 ambientes,10
FLORESTA,2014,Oct,NA,3 ambientes,10
FLORESTA,2014,Nov,NA,3 ambientes,10
FLORESTA,2014,Dic,NA,3 ambientes,10
FLORESTA,2015,Ene,NA,3 ambientes,10
FLORESTA,2015,Feb,NA,3 ambientes,10
FLORESTA,2015,Mar,NA,3 ambientes,10
FLORESTA,2015,Abr,NA,3 ambientes,10
FLORESTA,2015,May,NA,3 ambientes,10
FLORESTA,2015,Jun,5640,3 ambientes,10
FLORESTA,2015,Jul,NA,3 ambientes,10
FLORESTA,2015,Ago,NA,3 ambientes,10
FLORESTA,2015,Sep,NA,3 ambientes,10
FLORESTA,2015,Oct,NA,3 ambientes,10
FLORESTA,2015,Nov,NA,3 ambientes,10
FLORESTA,2015,Dic,NA,3 ambientes,10
FLORESTA,2016,Ene,NA,3 ambientes,10
FLORESTA,2016,Feb,NA,3 ambientes,10
FLORESTA,2016,Mar,NA,3 ambientes,10
FLORESTA,2016,Abr,NA,3 ambientes,10
FLORESTA,2016,May,NA,3 ambientes,10
FLORESTA,2016,Jun,NA,3 ambientes,10
FLORESTA,2016,Jul,NA,3 ambientes,10
FLORESTA,2016,Ago,8280,3 ambientes,10
FLORESTA,2016,Sep,9312,3 ambientes,10
FLORESTA,2016,Oct,8245,3 ambientes,10
FLORESTA,2016,Nov,NA,3 ambientes,10
FLORESTA,2016,Dic,8223,3 ambientes,10
FLORESTA,2017,Ene,7902,3 ambientes,10
FLORESTA,2017,Feb,NA,3 ambientes,10
FLORESTA,2017,Mar,NA,3 ambientes,10
FLORESTA,2017,Abr,8509,3 ambientes,10
FLORESTA,2017,May,NA,3 ambientes,10
FLORESTA,2017,Jun,NA,3 ambientes,10
FLORESTA,2017,Jul,9917,3 ambientes,10
FLORESTA,2017,Ago,NA,3 ambientes,10
FLORESTA,2017,Sep,NA,3 ambientes,10
FLORESTA,2017,Oct,NA,3 ambientes,10
FLORESTA,2017,Nov,NA,3 ambientes,10
FLORESTA,2017,Dic,NA,3 ambientes,10
FLORESTA,2018,Ene,NA,3 ambientes,10
FLORESTA,2018,Feb,NA,3 ambientes,10
FLORESTA,2018,Mar,NA,3 ambientes,10
FLORESTA,2018,Abr,NA,3 ambientes,10
FLORESTA,2018,May,NA,3 ambientes,10
FLORESTA,2018,Jun,NA,3 ambientes,10
FLORESTA,2018,Jul,NA,3 ambientes,10
FLORESTA,2018,Ago,NA,3 ambientes,10
FLORESTA,2018,Sep,NA,3 ambientes,10
FLORESTA,2018,Oct,NA,3 ambientes,10
FLORESTA,2018,Nov,NA,3 ambientes,10
FLORESTA,2018,Dic,NA,3 ambientes,10
FLORESTA,2019,Ene,NA,3 ambientes,10
FLORESTA,2019,Feb,NA,3 ambientes,10
FLORESTA,2019,Mar,NA,3 ambientes,10
FLORESTA,2019,Abr,NA,3 ambientes,10
FLORESTA,2019,May,NA,3 ambientes,10
FLORESTA,2019,Jun,NA,3 ambientes,10
FLORESTA,2019,Jul,NA,3 ambientes,10
FLORESTA,2019,Ago,NA,3 ambientes,10
PATERNAL,2013,Jul,NA,3 ambientes,15
PATERNAL,2013,Ago,NA,3 ambientes,15
PATERNAL,2013,Sep,NA,3 ambientes,15
PATERNAL,2013,Oct,NA,3 ambientes,15
PATERNAL,2013,Nov,NA,3 ambientes,15
PATERNAL,2013,Dic,NA,3 ambientes,15
PATERNAL,2014,Ene,NA,3 ambientes,15
PATERNAL,2014,Feb,NA,3 ambientes,15
PATERNAL,2014,Mar,NA,3 ambientes,15
PATERNAL,2014,Abr,NA,3 ambientes,15
PATERNAL,2014,May,NA,3 ambientes,15
PATERNAL,2014,Jun,NA,3 ambientes,15
PATERNAL,2014,Jul,NA,3 ambientes,15
PATERNAL,2014,Ago,NA,3 ambientes,15
PATERNAL,2014,Sep,NA,3 ambientes,15
PATERNAL,2014,Oct,NA,3 ambientes,15
PATERNAL,2014,Nov,NA,3 ambientes,15
PATERNAL,2014,Dic,NA,3 ambientes,15
PATERNAL,2015,Ene,NA,3 ambientes,15
PATERNAL,2015,Feb,NA,3 ambientes,15
PATERNAL,2015,Mar,NA,3 ambientes,15
PATERNAL,2015,Abr,NA,3 ambientes,15
PATERNAL,2015,May,NA,3 ambientes,15
PATERNAL,2015,Jun,NA,3 ambientes,15
PATERNAL,2015,Jul,NA,3 ambientes,15
PATERNAL,2015,Ago,NA,3 ambientes,15
PATERNAL,2015,Sep,NA,3 ambientes,15
PATERNAL,2015,Oct,NA,3 ambientes,15
PATERNAL,2015,Nov,NA,3 ambientes,15
PATERNAL,2015,Dic,NA,3 ambientes,15
PATERNAL,2016,Ene,NA,3 ambientes,15
PATERNAL,2016,Feb,NA,3 ambientes,15
PATERNAL,2016,Mar,NA,3 ambientes,15
PATERNAL,2016,Abr,NA,3 ambientes,15
PATERNAL,2016,May,NA,3 ambientes,15
PATERNAL,2016,Jun,NA,3 ambientes,15
PATERNAL,2016,Jul,NA,3 ambientes,15
PATERNAL,2016,Ago,NA,3 ambientes,15
